id,entityType,name,clinicName,vetName,address,city,province,phone,website,lat,lng,services,species,specialties,sourceType,sourceUrl,sourceCollectedAt,lastVerifiedAt,profileStatus,verificationStatus,onlineBookingStatus,isPublished,marketingConsent,outreachStatus,internalNotes,rawLabel
dir_b69c113c175b1606,clinic,Ambulatorio Veterinario Amatrice,Ambulatorio Veterinario Amatrice,,,,,,,41.93260,12.51936,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Amatrice
dir_860cd75ea17a5c44,clinic,Ambulatorio Veterinario Pet Center,Ambulatorio Veterinario Pet Center,,,,,,,37.63920,14.39175,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Pet Center
dir_bdbd53ace78ecd9e,clinic,Dentalvet Ambulatorio Veterinario Di Odontoiatria E Chirurgia Maxillofacciale,Dentalvet Ambulatorio Veterinario Di Odontoiatria E Chirurgia Maxillofacciale,,,,,,,45.61805,9.19963,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Dentalvet Ambulatorio Veterinario Di Odontoiatria E Chirurgia Maxillofacciale
dir_5b88a5c50947c5ae,clinic,Ambulatorio Veterinario Dr.cCiesi,Ambulatorio Veterinario Dr.cCiesi,,,,,,,41.99473,12.72374,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.cCiesi
dir_1d6865233ec0a065,clinic,Patrizia Paganella,Patrizia Paganella,,,,,,,45.54752,8.05407,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Patrizia Paganella
dir_b27468ed321c74d7,clinic,Ambulatorio Veterinario Associato Ghirardello-Zamignan,Ambulatorio Veterinario Associato Ghirardello-Zamignan,,,,,,,45.09259,11.48824,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Associato Ghirardello-Zamignan
dir_62de44ec0408040b,clinic,Ambulatorio Veterinario dott.Ssa Emanuela Miceli,Ambulatorio Veterinario dott.Ssa Emanuela Miceli,,,,,,,41.55276,14.66668,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario dott.Ssa Emanuela Miceli
dir_c221d77648ca0228,clinic,Ambulatorio,Ambulatorio,,,,,,,45.99709,8.73621,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio
dir_1045f17c8c8ffd8f,clinic,Studio Veterinario,Studio Veterinario,,,,,,,44.29948,12.10661,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario
dir_0c9fa30bd5663791,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,41.93360,12.47434,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_18f14de6a24affa7,clinic,Centro Veterinario San Martino,Centro Veterinario San Martino,,,,,,,45.80421,9.09565,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Veterinario San Martino
dir_0646aa951ff5c556,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,44.86171,11.64967,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_cc1c6c89df23173f,clinic,Ambulatorio Torino Maria,Ambulatorio Torino Maria,,,,,,,41.53609,12.94739,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Torino Maria
dir_52baef0450cbe568,clinic,Ambulatorio san Francesco,Ambulatorio san Francesco,,,,,,,44.89253,11.06669,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio san Francesco
dir_9e62fb0d63c267b2,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,44.94672,7.22238,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_1c08580b42762b5c,clinic,Centro Veterinario Aprilia,Centro Veterinario Aprilia,,,,,,,41.58083,12.66707,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Veterinario Aprilia
dir_ce854b049199cd20,clinic,Ambulatorio Veterinario Dott.lLonardo mMnore,Ambulatorio Veterinario Dott.lLonardo mMnore,,,,,,,37.91310,12.85861,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.lLonardo mMnore
dir_18067b0b2ce082ad,clinic,Ambulatorio Veterinario Dr Manfroni,Ambulatorio Veterinario Dr Manfroni,,,,,,,43.89913,12.89032,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr Manfroni
dir_dc6ff3ffea7b168f,clinic,Ava Città Di Tortona,Ava Città Di Tortona,,,,,,,44.90184,8.87309,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ava Città Di Tortona
dir_15abef1008be6b03,clinic,Clinica Veterinaria Pievaroli,Clinica Veterinaria Pievaroli,,,,,,,41.79586,12.45154,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Pievaroli
dir_d726583fc0876ffb,clinic,Ambulatorio Veterinario Dott.Ssa Rosangela Gatto,Ambulatorio Veterinario Dott.Ssa Rosangela Gatto,,,,,,,37.52229,15.10671,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Rosangela Gatto
dir_2b8f8d3ae3a85acf,clinic,Ambulatorio Veterinario Sempione,Ambulatorio Veterinario Sempione,,,,,,,45.09446,7.70217,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Sempione
dir_52385b2b5d0db8a5,clinic,San Tammaro,San Tammaro,,,,,,,41.01901,14.12814,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,San Tammaro
dir_eb5a69ec354fe390,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.23112,7.85700,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_aa1fc562a1f4f726,clinic,Ambulatorio Veterinario Borgo Rotondo,Ambulatorio Veterinario Borgo Rotondo,,,,,,,44.63912,11.18905,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Borgo Rotondo
dir_452dea17feeeb72c,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.11858,7.65560,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_9bc8917bf5297265,clinic,Ambulatorio Veterinario Dr Valentina Occa,Ambulatorio Veterinario Dr Valentina Occa,,,,,,,45.83047,9.41634,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr Valentina Occa
dir_9655cd68a8dd59a2,clinic,Ambulatorio Veterinario Dr.Fulvia Azzolin,Ambulatorio Veterinario Dr.Fulvia Azzolin,,,,,,,45.45514,7.87914,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.Fulvia Azzolin
dir_41b024ae4421ca22,clinic,Ambulatorio Veterinario Leonardo Da Vinci,Ambulatorio Veterinario Leonardo Da Vinci,,,,,,,46.07049,13.21866,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Leonardo Da Vinci
dir_818a8e4aaded1796,clinic,Studio Veterinario Associato San Giorgio,Studio Veterinario Associato San Giorgio,,,,,,,43.18245,13.79502,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Associato San Giorgio
dir_e70c87e9e36e811b,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.46839,9.38677,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_f6b6f82d68afa5e5,clinic,Ambulatoio Veterinario Torresina,Ambulatoio Veterinario Torresina,,,,,,,41.93030,12.39944,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatoio Veterinario Torresina
dir_79f38eeeb339d2e6,clinic,Ambulatorio Medico Veterinario Associato Dott.Santo Fulvio A.C.&&oDt. snStti masMimo,Ambulatorio Medico Veterinario Associato Dott.Santo Fulvio A.C.&&oDt. snStti masMimo,,,,,,,44.02742,10.13326,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Medico Veterinario Associato Dott.Santo Fulvio A.C.&&oDt. snStti masMimo
dir_fe6196bdba200add,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,42.55679,12.65048,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_f324eac3eb97d0fc,clinic,Studio Veterinario Dott Paolo Tosolini,Studio Veterinario Dott Paolo Tosolini,,,,,,,46.05724,13.22593,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Dott Paolo Tosolini
dir_386068ebeb3e0557,clinic,Studio Veterinario Cadore,Studio Veterinario Cadore,,,,,,,45.45858,9.21289,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Cadore
dir_498a8b49085c94b0,clinic,Vaglieri Dr Ubaldo -Ambulatorio Veterinario,Vaglieri Dr Ubaldo -Ambulatorio Veterinario,,,,,,,45.92979,12.42288,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Vaglieri Dr Ubaldo -Ambulatorio Veterinario
dir_b37f1f4865af108c,clinic,Ambulatorio Veterinario la Croce Azzurra,Ambulatorio Veterinario la Croce Azzurra,,,,,,,43.41505,11.13180,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario la Croce Azzurra
dir_cce30e3b5c723b5c,clinic,Ambulatorio Veterinario Di Taranto-Fabbri,Ambulatorio Veterinario Di Taranto-Fabbri,,,,,,,44.14133,12.24375,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,possibile duplicato di dir_ba4a2deb212b0967,Ambulatorio Veterinario Di Taranto-Fabbri
dir_0431b2667bc274b2,clinic,Ambulatorio Veterinario Bertaccini Camerini Rosetti,Ambulatorio Veterinario Bertaccini Camerini Rosetti,,,,,,,44.12373,12.06094,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Bertaccini Camerini Rosetti
dir_185e80a4e91bb193,clinic,Ambulatorio Veterinario Cardamone,Ambulatorio Veterinario Cardamone,,,,,,,40.74118,14.68404,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Cardamone
dir_1b77392352bad9c9,clinic,Ambulatorio Veterinario Mariani,Ambulatorio Veterinario Mariani,,,,,,,45.55263,9.21658,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Mariani
dir_ce5e32dde5fda3b4,clinic,Ambulatorio Veterinario Dott.Ssa Signorelli,Ambulatorio Veterinario Dott.Ssa Signorelli,,,,,,,45.60647,9.30183,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Signorelli
dir_147f8b1984802c75,clinic,Studio,Studio,,,,,,,44.29859,12.14893,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio
dir_c01a82a4d18c6009,clinic,Ambulatorio Veterinario Dott.cCnzia cCrtelezzi,Ambulatorio Veterinario Dott.cCnzia cCrtelezzi,,,,,,,45.46808,9.20963,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.cCnzia cCrtelezzi
dir_a5b49e8b17f6d87c,clinic,Ambulatorio Veterinario Associato Baietti Armenante,Ambulatorio Veterinario Associato Baietti Armenante,,,,,,,44.48642,11.36734,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Associato Baietti Armenante
dir_e31899bc1c81f60c,clinic,Studio Minoia,Studio Minoia,,,,,,,40.88094,17.17085,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Minoia
dir_8c6f957748250f75,clinic,Clinica Veterinaria Galilei,Clinica Veterinaria Galilei,,,,,,,45.43701,9.29568,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Galilei
dir_9079ebe8bf4b0558,clinic,Clinica Veterinaria Europa,Clinica Veterinaria Europa,,,,,,,43.76141,11.29962,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Europa
dir_c63b67b345bfc000,clinic,Ambulatorio Veterinario San Lorenzo,Ambulatorio Veterinario San Lorenzo,,,,,,,45.27932,10.37400,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario San Lorenzo
dir_4fa2476936429bdd,clinic,Ambulatorio Veterinario Dr.iIor cCmponeschi,Ambulatorio Veterinario Dr.iIor cCmponeschi,,,,,,,42.29096,12.21220,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.iIor cCmponeschi
dir_37be46e7ad53b23e,clinic,Ambulatorio Veterinario s.pPo,Ambulatorio Veterinario s.pPo,,,,,,,44.74726,11.00454,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario s.pPo
dir_631b8504dbf64cea,clinic,Ambulatorio Veterinario Cigarini Gherardi Montanari Poli,Ambulatorio Veterinario Cigarini Gherardi Montanari Poli,,,,,,,44.59466,10.68930,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Cigarini Gherardi Montanari Poli
dir_4231713c3bf424d6,clinic,Veterinario,Veterinario,,,,,,,45.46951,9.12572,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Veterinario
dir_46b1317fa07c9b01,clinic,Ambulatorio Veterinario Associato Santo Stefano,Ambulatorio Veterinario Associato Santo Stefano,,,,,,,44.48557,11.35969,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Associato Santo Stefano
dir_7313ec0ad66e0c09,clinic,Ambulatorio Veterinario Apuano,Ambulatorio Veterinario Apuano,,,,,,,44.03088,10.12764,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Apuano
dir_40f29235f86fe18a,clinic,Ambulatorio Veterinario Dr.mMurizio rRtorto,Ambulatorio Veterinario Dr.mMurizio rRtorto,,,,,,,43.05670,12.57680,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.mMurizio rRtorto
dir_4d0ad72cbc3f3596,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,44.83836,11.14302,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_5b7c5caa78e6a335,clinic,Clinica Veterinaria Zenit,Clinica Veterinaria Zenit,,,,,,,45.78979,9.98993,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Zenit
dir_b4293bfff5cead93,clinic,Veterinario Moreno Mariuzzo,Veterinario Moreno Mariuzzo,,,,,,,45.61702,12.56244,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Veterinario Moreno Mariuzzo
dir_37c287db0e47dd3c,clinic,Ambulatorio Veterinario Viareggio,Ambulatorio Veterinario Viareggio,,,,,,,43.86997,10.25287,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Viareggio
dir_c79ff32e12e9da8d,clinic,Centro Veterinario Abbiategrasso,Centro Veterinario Abbiategrasso,,,,,,,45.40111,8.91658,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Veterinario Abbiategrasso
dir_5018cdcc2a992d2a,clinic,Studio Veterinario,Studio Veterinario,,,,,,,44.05353,8.21150,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario
dir_9f6f604a7d268cfb,clinic,Centro Veterinario Vincenzo Passaniti,Centro Veterinario Vincenzo Passaniti,,,,,,,38.12336,15.65499,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Veterinario Vincenzo Passaniti
dir_6fedbfc8f1e60a5d,clinic,Ambulatorio Dott.Sa Riva,Ambulatorio Dott.Sa Riva,,,,,,,45.02925,7.59760,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Dott.Sa Riva
dir_b9b9e2ac3a287799,clinic,Ambulatorio San Bartolomeo,Ambulatorio San Bartolomeo,,,,,,,45.77956,12.42025,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio San Bartolomeo
dir_7c75b4956a7dbcf4,clinic,Ambulatorio Veterinario Monte Mauro,Ambulatorio Veterinario Monte Mauro,,,,,,,44.24819,11.73498,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Monte Mauro
dir_45b50b1424abe309,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,40.39056,17.44770,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_468cf61a0335a0f4,clinic,Ambulatorio Veterinario Casolano,Ambulatorio Veterinario Casolano,,,,,,,44.22227,11.62390,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Casolano
dir_7a8fc32a238b66bd,clinic,Ambulatorio Dr.mMrisa cCrafa,Ambulatorio Dr.mMrisa cCrafa,,,,,,,41.68440,15.37580,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Dr.mMrisa cCrafa
dir_3bfe3dee0fcc4a69,clinic,Ambulatorio Veterinario alla Castagnara,Ambulatorio Veterinario alla Castagnara,,,,,,,45.45578,11.89716,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario alla Castagnara
dir_e977e4a49455945b,clinic,Ambulatorio Veterinario Dr.Zottino Maurizio,Ambulatorio Veterinario Dr.Zottino Maurizio,,,,,,,45.63171,12.56874,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.Zottino Maurizio
